
Date:18/4/2010
Time:23:34:19
Output format: Text
Calculations precision: 128

Initial Quadrature
Initial classic operator matrix and disturb polynomials
Quadrature Nodes
(-0.0471064513184977,0.000000000000000)
(0.0157073196955479,0.000000000000000)
(0.323917420571230,0.000000000000000)
(0.353474844566296,0.000000000000000)
(0.263873049433211,0.000000000000000)
(0.0471064514160733,0.000000000000000)
(-0.0157073195085420,0.000000000000000)
(-0.0784590957555844,0.000000000000000)
(0.202787295547818,0.000000000000000)
(0.0784590959445683,0.000000000000000)
(-0.382683432392843,0.000000000000000)
(0.171929102328016,0.000000000000000)
(0.382683430150820,0.000000000000000)
(0.233445363301558,0.000000000000000)
(-0.109734309727084,0.000000000000000)
(0.109734308518522,0.000000000000000)
(0.411514359115389,0.000000000000000)
(-0.411514358774585,0.000000000000000)
(0.140901231915191,0.000000000000000)
(-0.140901231921190,0.000000000000000)
Quadrature Weights
0.00997797217315410
0.0100157175865050
0.0100263431281746
0.00999185740376469
0.00997174548046866
0.0100001839365395
0.0100277389085588
0.0100073286097431
0.00997489929452174
0.00998623336188989
0.00995996159192196
0.0100269810713388
0.0100484512831295
0.00998889841094436
0.00994881043131556
0.00999463503191313
0.0100481942710198
0.0100202367806127
0.00995968440627689
0.00996820016981622
0.0100290528139138
0.0100390595400572
0.00998382299073469
0.00995819487375767
0.0100033661474989
0.0100404897360072
0.0100080602853965
0.0100293234012494
0.00998272268477438
0.0100239302108033
0.00997851654178168
0.00997197300074832
0.0100132623347512
0.0100208350293429
0.00996401562177281
0.0100187566231100
0.00998451556321754
0.00999475655961363
0.0100297886360932
0.00997785304850415
0.00997047426050929
0.0100095429687723
0.00999783831515681
0.0100239341926322
0.0100275572279340
0.0100086515143756
0.00997936068670570
0.0100080459406505
0.00999657756961888
0.00997580536829615
0.0100230463077031
0.0100171642916602
0.00998715588879815
0.00998601427382184
0.00999746236910361
0.0100167085993338
0.0100197670893824
0.0100179774288147
0.00998714133345487
0.00998535103558947
0.00998053340555182
0.0100202918866921
0.00999913693283692
0.00997853232983587
0.00999710619780421
0.00999783447239719
0.00997947950120054
0.00997867440109242
0.0100204473930907
0.0100050515853756
0.00999603040552314
0.0100080013850252
0.0100069001461731
0.00998158998285144
0.0100210143260339
0.00998151184721809
0.00999145450212663
0.00998893440278794
0.00997580526156227
0.0100079874990012
0.00998619017125415
0.0100157908175272
0.00998308425685625
0.00998797717894715
0.0100183697306920
0.00999241805256634
0.0100106762648031
0.00998650634272821
0.00998115888143352
0.00998262809908381
0.0100216309296755
0.00999968071318532
0.0100144547638465
0.00999621538177499
0.0100114264159757
0.0100041372705214
0.0100156097381934
0.0100092503979990
0.0100184464844373
0.0100160846072671
Disturb Polynomials
z^(3)-1z^(0)

Vector_Stieltjes_procedure ...
0.000000000000000	-0.375000000000008	1.00000000000000
0.359375000000001	0.0271739130434696	1.00000000000000
0.226843100189036	0.0103260869565122	1.00000000000000
0.252760416666670	-0.00373222748816386	1.00000000000000
0.250069255707064	0.000663365212634275	1.00000000000000
0.249881113521527	-4.99285280041255e-005	1.00000000000000
0.250030499868585	-9.97620086013509e-006	1.00000000000000
0.249995807511811	4.56409836717440e-006	1.00000000000000
0.250000067455799	-9.08319257518851e-007	1.00000000000000
0.250000131993360	8.81735096690256e-008	1.00000000000000
0.249999960983002	8.25681612874319e-009	1.00000000000000
0.250000005839247	-4.76826520267685e-009	1.00000000000000
0.249999999277157	3.56084298091847e-009	1.00000000000000
0.249999998368258	5.29295077382631e-009	1.00000000000000
0.250000006083080	1.69987549456334e-008	1.00000000000000
0.250000021769406	6.76909190211867e-008	1.00000000000000
0.249999992859333	2.34562549733811e-007	1.00000000000000
0.250000286465621	1.78581660325906e-006	1.00000000000000
0.250000179442466	4.22678497788315e-006	1.00000000000000
0.249997596501523	2.72544549690365e-005	1.00000000000000
0.249988608607262	5.18316103269652e-005	1.00000000000000
0.249980827419586	0.000247674391163639	1.00000000000000
0.250003514611002	0.000288489367476829	1.00000000000000
0.249934874197564	-0.000679364161609135	1.00000000000000
0.250120591910460	5.19753951439423e-005	1.00000000000000
0.249968854652874	1.00016762046631e-005	1.00000000000000
0.250004310121730	-4.64942860787514e-006	1.00000000000000
0.249999920221156	9.27470375579133e-007	1.00000000000000
0.249999863915100	-9.24144844233570e-008	1.00000000000000
0.250000042897741	-6.54862697042830e-009	1.00000000000000
0.249999993371050	3.12396986331263e-009	1.00000000000000
0.249999998200044	-6.45498436336853e-009	1.00000000000000
0.250000000093796	2.26139310794490e-009	1.00000000000000
0.250000002502766	1.42485701445181e-009	1.00000000000000
0.250000005985861	2.51401535914947e-008	1.00000000000000
0.250000002465657	-1.22682347997059e-008	1.00000000000000
0.249999999403275	8.87786524021028e-009	1.00000000000000
0.249999997159638	-1.24463700376546e-008	1.00000000000000
0.250000002435334	9.26274295472513e-009	1.00000000000000
0.249999997416867	8.46917414537043e-009	1.00000000000000
0.249999994950181	-9.47480986170008e-009	1.00000000000000
0.249999981950755	3.82734378875928e-008	1.00000000000000
0.249999966054545	1.14335259191367e-007	1.00000000000000
0.249999944832858	2.27361591734160e-007	1.00000000000000
0.249999921648894	4.11093320155608e-007	1.00000000000000
0.250000000010485	4.85329249842018e-008	1.00000000000000
0.250000080442324	-9.61058497515928e-007	1.00000000000000
0.250000144848208	1.23078127914298e-007	1.00000000000000
0.249999964639466	2.23464105727613e-008	1.00000000000000
0.250000018287776	1.75431420295022e-009	1.00000000000000
0.249999991811506	-2.27500547037715e-008	1.00000000000000
0.249999989381388	-2.28506699542159e-008	1.00000000000000
0.249999993806970	6.34911161547601e-010	1.00000000000000
0.249999999813820	4.49790854963480e-009	1.00000000000000
0.250000001049585	-8.67863438883521e-009	1.00000000000000
0.249999990823728	-1.67339226185285e-008	1.00000000000000
0.249999995797096	-5.13187358792361e-009	1.00000000000000
0.250000004545139	2.05597764313532e-008	1.00000000000000
0.250000012354693	2.31210871671968e-008	1.00000000000000
0.250000009830653	9.65914571102655e-009	1.00000000000000
0.249999997600403	-1.50903854808639e-008	1.00000000000000
0.249999999273762	2.00167089879264e-008	1.00000000000000
0.250000000931634	-9.46746559451701e-009	1.00000000000000
0.250000005537571	1.30948886702562e-008	1.00000000000000
0.249999993450811	-2.19976194695442e-008	1.00000000000000
0.249999989323829	-2.38090297972657e-008	1.00000000000000
0.249999990841543	5.73449169446749e-009	1.00000000000000
0.250000006205962	-2.25532961817528e-009	1.00000000000000
0.249999999531969	9.50872079304897e-009	1.00000000000000
0.250000006170710	-4.25581583588291e-009	1.00000000000000
0.249999993084416	-8.96843420523418e-009	1.00000000000000
0.250000004458010	1.45886361211936e-008	1.00000000000000
0.250000006600305	9.04328118073916e-009	1.00000000000000
0.250000003362268	9.58425396918730e-009	1.00000000000000
0.249999999563915	-6.21634238505165e-009	1.00000000000000
0.250000001253574	-0.000126302010893618	1.00000000000000
0.249930635175504	-0.000464764778150603	1.00000000000000
0.250231966692085	0.000358362089274633	1.00000000000000
0.249880820015007	0.000186715276649285	1.00000000000000
0.249961220492743	2.56176881682559e-005	1.00000000000000
0.249999881868034	1.68027356302593e-005	1.00000000000000
0.249993684951971	4.47803429774799e-006	1.00000000000000
0.250001503119566	-8.82856521936122e-007	1.00000000000000
0.249999876089016	3.24524763689583e-007	1.00000000000000
0.249999983960615	3.48064354748248e-008	1.00000000000000
0.250000012902547	-1.30439868067791e-008	1.00000000000000
0.250000003829491	2.46767968526411e-009	1.00000000000000
0.249999997311444	4.75308982514431e-009	1.00000000000000
0.249999999532654	-5.73013871901362e-011	1.00000000000000
0.250000000085547	3.09297909079015e-010	1.00000000000000
0.250000000060417	-4.48816979796131e-011	1.00000000000000
0.249999999989986	-4.34367629217194e-011	1.00000000000000
0.249999999955518	-1.68985411714693e-010	1.00000000000000
0.250000000014057	-6.99642493515022e-010	1.00000000000000
0.249999999342423	-4.61267281828585e-009	1.00000000000000
0.249999999898293	-1.26942736164087e-008	1.00000000000000
0.250000007987066	-8.06714260217425e-008	1.00000000000000
0.250000043202213	-1.85337100041206e-007	1.00000000000000
0.250000086887766	0.0947951378664787	1.00000000000000
0.305593606182304	0.245829388039941	0.000000000000000
Matrix from Quadrature
-0.375000000000008	1.00000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
0.359375000000001	0.0271739130434696	1.00000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
0.000000000000000	0.226843100189036	0.0103260869565122	1.00000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
0.000000000000000	0.000000000000000	0.252760416666670	-0.00373222748816386	1.00000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
0.000000000000000	0.000000000000000	0.000000000000000	0.250069255707064	0.000663365212634275	1.00000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.249881113521527	-4.99285280041255e-005	1.00000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.250030499868585	-9.97620086013509e-006	1.00000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.249995807511811	4.56409836717440e-006	1.00000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.250000067455799	-9.08319257518851e-007	1.00000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.250000131993360	8.81735096690256e-008	1.00000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
