1
36
0	1
0.5000000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
0.2500000000000000000000000000000	0	1
