
Date:2/2/2010
Time:10:44:25
Output format: Text
Calculations precision: 64

Initial Quadrature
Quadrature Nodes
(0.9998766325,0.0000000000)
(0.9988898750,0.0000000000)
(0.9969173337,0.0000000000)
(0.9939609555,0.0000000000)
(0.9900236577,0.0000000000)
(0.9851093262,0.0000000000)
(0.9792228106,0.0000000000)
(0.9723699204,0.0000000000)
(0.9645574185,0.0000000000)
(0.9557930148,0.0000000000)
(0.9460853588,0.0000000000)
(0.9354440308,0.0000000000)
(0.9238795325,0.0000000000)
(0.9114032766,0.0000000000)
(0.8980275758,0.0000000000)
(0.8837656301,0.0000000000)
(0.8686315144,0.0000000000)
(0.8526401644,0.0000000000)
(0.8358073614,0.0000000000)
(0.8181497174,0.0000000000)
(0.7996846585,0.0000000000)
(0.7804304073,0.0000000000)
(0.7604059656,0.0000000000)
(0.7396310950,0.0000000000)
(0.7181262978,0.0000000000)
(0.6959127966,0.0000000000)
(0.6730125135,0.0000000000)
(0.6494480483,0.0000000000)
(0.6252426563,0.0000000000)
(0.6004202253,0.0000000000)
(0.5750052520,0.0000000000)
(0.5490228180,0.0000000000)
(0.5224985647,0.0000000000)
(0.4954586684,0.0000000000)
(0.4679298143,0.0000000000)
(0.4399391699,0.0000000000)
(0.4115143586,0.0000000000)
(0.3826834324,0.0000000000)
(0.3534748438,0.0000000000)
(0.3239174182,0.0000000000)
(0.2940403252,0.0000000000)
(0.2638730500,0.0000000000)
(0.2334453639,0.0000000000)
(0.2027872954,0.0000000000)
(0.1719291003,0.0000000000)
(0.1409012319,0.0000000000)
(0.1097343111,0.0000000000)
(0.07845909573,0.0000000000)
(0.04710645071,0.0000000000)
(0.01570731731,0.0000000000)
(-0.01570731731,0.0000000000)
(-0.04710645071,0.0000000000)
(-0.07845909573,0.0000000000)
(-0.1097343111,0.0000000000)
(-0.1409012319,0.0000000000)
(-0.1719291003,0.0000000000)
(-0.2027872954,0.0000000000)
(-0.2334453639,0.0000000000)
(-0.2638730500,0.0000000000)
(-0.2940403252,0.0000000000)
(-0.3239174182,0.0000000000)
(-0.3534748438,0.0000000000)
(-0.3826834324,0.0000000000)
(-0.4115143586,0.0000000000)
(-0.4399391699,0.0000000000)
(-0.4679298143,0.0000000000)
(-0.4954586684,0.0000000000)
(-0.5224985647,0.0000000000)
(-0.5490228180,0.0000000000)
(-0.5750052520,0.0000000000)
(-0.6004202253,0.0000000000)
