
Date:8/2/2009
Time:13:38:23
Output format: Text
Calculations precision: 64


Date:8/2/2009
Time:13:40:35
Output format: Text
Calculations precision: 64

0.00000000	0.00000000	0.00000000	1.0000000
0.00000000	0.00000000	0.00000000	1.0000000
2.0000000	0.00000000	0.00000000	1.0000000
1.2500000	0.00000000	0.00000000	1.0000000
1.1111111	0.00000000	0.00000000	1.0000000
1.0625000	0.00000000	0.00000000	1.0000000
1.0400000	0.00000000	0.00000000	1.0000000
1.0277778	0.00000000	0.00000000	1.0000000
1.0204082	0.00000000	0.00000000	1.0000000
1.0156250	0.00000000	0.00000000	1.0000000
1.0123457	0.00000000	0.00000000	1.0000000
1.0100000	0.00000000	0.00000000	1.0000000
1.0082645	0.00000000	0.00000000	1.0000000
1.0069444	0.00000000	0.00000000	1.0000000
1.0059172	0.00000000	0.00000000	1.0000000
1.0051020	0.00000000	0.00000000	1.0000000
1.0044444	0.00000000	0.00000000	1.0000000
1.0039063	0.00000000	0.00000000	1.0000000
1.0034602	0.00000000	0.00000000	1.0000000
1.0030864	0.00000000	0.00000000	1.0000000
1.0027701	0.00000000	0.00000000	1.0000000
1.0025000	0.00000000	0.00000000	1.0000000
1.0022676	0.00000000	0.00000000	1.0000000
1.0020661	0.00000000	0.00000000	1.0000000
1.0018904	0.00000000	0.00000000	1.0000000
1.0017361	0.00000000	0.00000000	1.0000000
1.0016000	0.00000000	0.00000000	1.0000000
1.0014793	0.00000000	0.00000000	1.0000000
1.0013717	0.00000000	0.00000000	1.0000000
1.0012755	0.00000000	0.00000000	1.0000000
1.0011891	0.00000000	0.00000000	1.0000000
1.0011111	0.00000000	0.00000000	1.0000000
1.0010406	0.00000000	0.00000000	1.0000000
1.0009766	0.00000000	0.00000000	1.0000000
1.0009183	0.00000000	0.00000000	1.0000000
1.0008651	0.00000000	0.00000000	1.0000000
1.0008163	0.00000000	0.00000000	1.0000000
1.0007716	0.00000000	0.00000000	1.0000000
1.0007305	0.00000000	0.00000000	1.0000000
1.0006925	0.00000000	0.00000000	1.0000000
1.0006575	0.00000000	0.00000000	1.0000000
1.0006250	0.00000000	0.00000000	1.0000000
1.0005949	0.00000000	0.00000000	1.0000000
1.0005669	0.00000000	0.00000000	1.0000000
1.0005408	0.00000000	0.00000000	1.0000000
1.0005165	0.00000000	0.00000000	1.0000000
1.0004938	0.00000000	0.00000000	1.0000000
1.0004726	0.00000000	0.00000000	1.0000000
1.0004527	0.00000000	0.00000000	1.0000000
1.0004340	0.00000000	0.00000000	1.0000000
1.0004165	0.00000000	0.00000000	1.0000000
1.0004000	0.00000000	0.00000000	1.0000000
1.0003845	0.00000000	0.00000000	1.0000000
1.0003698	0.00000000	0.00000000	1.0000000
1.0003560	0.00000000	0.00000000	1.0000000
1.0003429	0.00000000	0.00000000	1.0000000
1.0003306	0.00000000	0.00000000	1.0000000
1.0003189	0.00000000	0.00000000	1.0000000
1.0003078	0.00000000	0.00000000	1.0000000
