
Date:22/4/2009
Time:23:42:44
Output format: Text
Calculations precision: 64

Final Solution for interval [0.000000,4.10000] with step = 0.100000
0.000000	0.100000	0.200000	0.300000	0.400000	0.500000	0.600000	0.700000	0.800000	0.900000	1.00000	1.10000	1.20000	1.30000	1.40000	1.50000	1.60000	1.70000	1.80000	1.90000	2.00000	2.10000	2.20000	2.30000	2.40000	2.50000	2.60000	2.70000	2.80000	2.90000	3.00000	3.10000	3.20000	3.30000	3.40000	3.50000	3.60000	3.70000	3.80000	3.90000	4.00000	
-0.000672111	-0.000672057	-0.000671895	-0.000671626	-0.000671250	-0.000670766	-0.000670176	-0.000669480	-0.000668678	-0.000667771	-0.000666760	-0.000665645	-0.000664428	-0.000663108	-0.000661688	-0.000660167	-0.000658547	-0.000656830	-0.000655016	-0.000653106	-0.000651101	-0.000649004	-0.000646815	-0.000644536	-0.000642169	-0.000639713	-0.000637172	-0.000634547	-0.000631840	-0.000629051	-0.000626183	-0.000623238	-0.000620217	-0.000617122	-0.000613955	-0.000610718	-0.000607412	-0.000604040	-0.000600603	-0.000597103	-0.000593543
-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129376	-0.000129376	-0.000129375	-0.000129374	-0.000129373	-0.000129371	-0.000129369	-0.000129367	-0.000129364	-0.000129361	-0.000129357	-0.000129352	-0.000129347	-0.000129340	-0.000129333	-0.000129325	-0.000129316	-0.000129306	-0.000129294	-0.000129282	-0.000129268	-0.000129252	-0.000129235	-0.000129217	-0.000129197	-0.000129174	-0.000129151	-0.000129125	-0.000129097	-0.000129066	-0.000129034	-0.000128999	-0.000128962	-0.000128922	-0.000128880
-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672110	-0.000672110	-0.000672110	-0.000672110	-0.000672109	-0.000672109	-0.000672108	-0.000672107	-0.000672106	-0.000672105	-0.000672103	-0.000672102	-0.000672100	-0.000672097	-0.000672095	-0.000672092	-0.000672088	-0.000672084	-0.000672079	-0.000672074	-0.000672069	-0.000672062	-0.000672055	-0.000672047	-0.000672037	-0.000672027
-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377
-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111
-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377
-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111
-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377
-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111	-0.000672111
-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377	-0.000129377
