2
100
0.61509982054024949032723414633202836290159883248658208265426511567734821846471110287085640294283364984986085746324295488222890109	1
0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.63490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.2737890683486393985616547425568605259872900564023068062346237732115406704241777860180324859460552390390280314256459340066599878	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.44740017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.34490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.41267795723752828745054363144574941487617894529119569512351266210042955931306667490692137483494412792791692031453482289554887669	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.36449201619444438722378626183123694322085014710525465203961243534305994480059501957812318889390104402769016294492031042389354789	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.40052517945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.3725545004474048306604201746556259580860554885010722383333892053103061025229432181167979180448206711377934635244113661054254199	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.39490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.37663571664983315430086502722169064536286397743077328924656133060364351707247897977377169623072006915840360534667440048967192536	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.39184462390419495411721029811241608154284561195786236179017932876709622597973334157358804150161079459458358698120148956221554335	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.37898301969643690020531023236619648916940708467318123095520233994395355668321789121198383374355688269451784076160911612368825867	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.39000222027607704028501075162715531056778892261545873367226549656754974071896236651689869909798267668075138743471622879124048667	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38045573501530606522832140922352719265395672306897347290129043987820733709084445268469915261272190570569469809231260067332665447	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38880642945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38143997184729376226792156301053219073161916059300269243224007463407046665639616356512975622671652316051976537412728733230397088	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38798659921283692942585227342105805685148758726650433709882130407573820128837531688223001681025276990322556228984346487085751866	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38213009635725743488052208635495224651668371598987221097454374858857975937462407718454525910702784599501448879714485675212012938	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38740017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
