
Date:17/4/2009
Time:11:30:46
Output format: Text
Calculations precision: 64

Final Solution for interval [0.000000,4.10000] with step = 0.100000
0.000000	0.100000	0.200000	0.300000	0.400000	0.500000	0.600000	0.700000	0.800000	0.900000	1.00000	1.10000	1.20000	1.30000	1.40000	1.50000	1.60000	1.70000	1.80000	1.90000	2.00000	2.10000	2.20000	2.30000	2.40000	2.50000	2.60000	2.70000	2.80000	2.90000	3.00000	3.10000	3.20000	3.30000	3.40000	3.50000	3.60000	3.70000	3.80000	3.90000	4.00000	
1.00000	0.999833	0.998668	0.995514	0.989412	0.979465	0.964882	0.945020	0.919435	0.887912	0.850479	0.807410	0.759195	0.706505	0.650146	0.591016	0.530079	0.468350	0.406888	0.346806	0.289251	0.235373	0.186248	0.142777	0.105572	0.0748749	0.0505268	0.0320145	0.0185682	0.00928694	0.00325714	-0.000359208	-0.00227327	-0.00305138	-0.00312051	-0.00278677	-0.00225894	-0.00167170	-0.00110599	-0.000605432	-0.000188958
1.00000	1.00017	1.00133	1.00450	1.01068	1.02088	1.03613	1.05748	1.08603	1.12287	1.16917	1.22610	1.29485	1.37658	1.47233	1.58299	1.70912	1.85085	2.00776	2.17883	2.36255	2.55741	2.76272	2.98014	3.21607	3.48580	3.82143	4.29137	5.05979	6.63749	11.8661	-63.9229	-5.58376	-2.05159	-0.778181	-0.104764	0.346840	0.732895	1.18475	2.00234	5.47772
1.00000	1.00000	1.00000	1.00000	1.00002	1.00007	1.00020	1.00049	1.00110	1.00224	1.00423	1.00754	1.01281	1.02091	1.03301	1.05068	1.07603	1.11193	1.16225	1.23246	1.33031	1.46722	1.66058	1.93800	2.34568	2.96583	3.95717	5.66126	8.94024	16.6269	45.1211	-403.246	-66.4327	-57.0887	-80.9922	-420.694	107.012	50.7980	39.1537	41.8344	84.1868
1.00000	1.00000	1.00000	0.999999	0.999994	0.999978	0.999935	0.999837	0.999637	0.999266	0.998622	0.997566	0.995912	0.993418	0.989781	0.984628	0.977507	0.967883	0.955135	0.938551	0.917327	0.890567	0.857281	0.816376	0.766635	0.706676	0.634853	0.549071	0.446404	0.322318	0.168949	-0.0291139	-0.306924	-0.764127	-1.83313	-12.3444	3.37399	1.44515	0.811338	0.438184	0.147564
1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.999999	0.999998	0.999995	0.999986	0.999967	0.999929	0.999853	0.999713	0.999466	0.999044	0.998348	0.997232	0.995489	0.992829	0.988856	0.983036	0.974660	0.962810	0.946306	0.923670	0.893082	0.852355	0.798931	0.729910	0.642144	0.532391	0.397566	0.235080	0.0432677	-0.178139	-0.427550	-0.701187	-0.993036	-1.29525
1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00001	1.00001	1.00003	1.00006	1.00010	1.00018	1.00031	1.00051	1.00082	1.00129	1.00197	1.00293	1.00429	1.00615	1.00866	1.01197	1.01626	1.02172	1.02854	1.03686	1.04677	1.05826	1.07112	1.08489	1.09872	1.11131	1.12073	1.12442	1.11913	1.10113
1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00001	1.00002	1.00003	1.00006	1.00011	1.00019	1.00032	1.00053	1.00086	1.00138	1.00216	1.00334	1.00508	1.00762	1.01127	1.01645	1.02373	1.03387	1.04782	1.06687	1.09265	1.12728	1.17344	1.23457
1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.999999	0.999999	0.999998	0.999996	0.999992	0.999986	0.999976	0.999960	0.999935	0.999896	0.999837	0.999751	0.999627	0.999451	0.999206	0.998874	0.998429	0.997848	0.997106	0.996180	0.995059	0.993747	0.992283	0.990755	0.989329
1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.999999	0.999998	0.999997	0.999994	0.999989	0.999980	0.999966	0.999943	0.999905	0.999846	0.999753	0.999611	0.999395	0.999071	0.998593	0.997893	0.996883	0.995440	0.993398
1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00001	1.00001	1.00001	1.00002	1.00003	1.00005	1.00007	1.00009	1.00013	1.00018	1.00025	1.00033
1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00001	1.00001	1.00002	1.00003	1.00004	1.00007	1.00010
1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.999999	0.999999	0.999998	0.999998	0.999997	0.999995
1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.999999	0.999999
1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000
1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000
1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000
1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000
