2
100
-0.384900179459751	1
0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
-0.0570222488088519	0.148148148148148	-0.384900179459751	1
0.0570222488088519	0.148148148148148	0.384900179459751	1
