
Date:18/2/1990
Time:10:37:15
Output format: Text
Calculations precision: 128

Initial Operator matrix
0	0	0	1
0	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	0
Quadrature calculating ...

Gauss Quadrature
(1.8880652971448181887126338551752269268035888671875,0)	(1.8880652971448181887126338551752269268035888671875,0)
(1.882618823316606349038693224429152905941009521484375,0)	(1.882618823316606349038693224429152905941009521484375,0)
(1.873549261615448102702430333010852336883544921875,0)	(1.873549261615448102702430333010852336883544921875,0)
(1.8608683478306227154774887821986339986324310302734375,0)	(1.8608683478306227154774887821986339986324310302734375,0)
(1.844592539317647439389702412881888449192047119140625,0)	(1.844592539317647439389702412881888449192047119140625,0)
(1.824742708906108124011780091677792370319366455078125,0)	(1.824742708906108124011780091677792370319366455078125,0)
(1.8013443065665197817537546143284998834133148193359375,0)	(1.8013443065665197817537546143284998834133148193359375,0)
(1.7744269130023153646646960623911581933498382568359375,0)	(1.7744269130023153646646960623911581933498382568359375,0)
(1.7440244143438305979287861191551201045513153076171875,0)	(1.7440244143438305979287861191551201045513153076171875,0)
(1.7101744221242165533425350076868198812007904052734375,0)	(1.7101744221242165533425350076868198812007904052734375,0)
(1.67291846817389977530865508015267550945281982421875,0)	(1.67291846817389977530865508015267550945281982421875,0)
(1.6323012695055860721282670056098140776157379150390625,0)	(1.6323012695055860721282670056098140776157379150390625,0)
(1.5883708977388983907275132878567092120647430419921875,0)	(1.5883708977388983907275132878567092120647430419921875,0)
(1.5411779587459957241435404284857213497161865234375,0)	(1.5411779587459957241435404284857213497161865234375,0)
(1.4907755887917346626636572182178497314453125,0)	(1.4907755887917346626636572182178497314453125,0)
(-0.9440326471804165731072089329245500266551971435546875,0)	(-0.9440326471804165731072089329245500266551971435546875,0)
(-0.9440326471804165731072089329245500266551971435546875,0)	(-0.9440326471804165731072089329245500266551971435546875,0)
(-0.94130941663424205767540797751280479133129119873046875,0)	(-0.94130941663424205767540797751280479133129119873046875,0)
(-0.94130941663424205767540797751280479133129119873046875,0)	(-0.94130941663424205767540797751280479133129119873046875,0)
(-0.9367746215068335491338302745134569704532623291015625,0)	(-0.9367746215068335491338302745134569704532623291015625,0)
(-0.9367746215068335491338302745134569704532623291015625,0)	(-0.9367746215068335491338302745134569704532623291015625,0)
(-0.930434186717019162671249432605691254138946533203125,0)	(-0.930434186717019162671249432605691254138946533203125,0)
(-0.930434186717019162671249432605691254138946533203125,0)	(-0.930434186717019162671249432605691254138946533203125,0)
(-0.9222962551716722412464832814293913543224334716796875,0)	(-0.9222962551716722412464832814293913543224334716796875,0)
(-0.9222962551716722412464832814293913543224334716796875,0)	(-0.9222962551716722412464832814293913543224334716796875,0)
(-0.9123713686876853135032661157310940325260162353515625,0)	(-0.9123713686876853135032661157310940325260162353515625,0)
(-0.9123713686876853135032661157310940325260162353515625,0)	(-0.9123713686876853135032661157310940325260162353515625,0)
(-0.90067214065595546657050363137386739253997802734375,0)	(-0.90067214065595546657050363137386739253997802734375,0)
(-0.90067214065595546657050363137386739253997802734375,0)	(-0.90067214065595546657050363137386739253997802734375,0)
(-0.8872134669979561127917122576036490499973297119140625,0)	(-0.8872134669979561127917122576036490499973297119140625,0)
(-0.8872134669979561127917122576036490499973297119140625,0)	(-0.8872134669979561127917122576036490499973297119140625,0)
(-0.872012198689079642832666650065220892429351806640625,0)	(-0.872012198689079642832666650065220892429351806640625,0)
(-0.872012198689079642832666650065220892429351806640625,0)	(-0.872012198689079642832666650065220892429351806640625,0)
(-0.85508721790669672824236613450921140611171722412109375,0)	(-0.85508721790669672824236613450921140611171722412109375,0)
(-0.85508721790669672824236613450921140611171722412109375,0)	(-0.85508721790669672824236613450921140611171722412109375,0)
(-0.8364592285646867964032935560680925846099853515625,0)	(-0.8364592285646867964032935560680925846099853515625,0)
(-0.8364592285646867964032935560680925846099853515625,0)	(-0.8364592285646867964032935560680925846099853515625,0)
(-0.816150639081639983629656853736378252506256103515625,0)	(-0.816150639081639983629656853736378252506256103515625,0)
(-0.816150639081639983629656853736378252506256103515625,0)	(-0.816150639081639983629656853736378252506256103515625,0)
(1.437218653791545452946820660145021975040435791015625,0)	(1.437218653791545452946820660145021975040435791015625,0)
(-0.79418544572611160514696848622406832873821258544921875,0)	(-0.79418544572611160514696848622406832873821258544921875,0)
